ts,open,high,low,close,volume
1740606300000,134.26,136.21,133.86,136.2,114211.9
1740607200000,136.2,137.91,136.06,136.35,235626.8
1740608100000,136.35,137.0,135.85,135.85,66013.4
1740609000000,135.85,136.19,135.48,135.63,83272.0
1740609900000,135.63,136.79,135.28,135.71,89424.9
1740610800000,135.71,136.61,135.44,135.44,66206.5
1740611700000,135.44,135.91,134.95,135.52,94120.1
1740612600000,135.52,135.55,134.71,134.79,64638.3
1740613500000,134.79,135.4,134.52,135.31,76521.5
1740614400000,135.31,136.46,135.23,135.71,76086.7
1740615300000,135.71,136.72,135.64,136.16,67839.9
1740616200000,136.16,136.45,134.89,136.28,89337.0
1740617100000,136.28,137.27,136.17,136.17,118930.5
1740618000000,136.17,136.7,135.01,136.21,101399.2
1740618900000,136.21,138.3,136.0,137.9,226839.7
1740619800000,137.9,138.23,136.88,137.03,102199.0
1740620700000,137.03,138.08,136.84,136.92,72871.4
1740621600000,136.92,137.37,136.58,136.89,60831.9
1740622500000,136.89,138.77,136.78,137.75,113373.1
1740623400000,137.75,137.81,136.17,136.43,155289.0
1740624300000,136.43,136.91,135.52,135.84,95816.3
1740625200000,135.84,136.83,135.4,136.37,100714.4
1740626100000,136.37,137.4,136.34,137.17,77744.9
1740627000000,137.17,138.48,136.98,137.77,98484.9
1740627900000,137.77,139.05,137.74,138.54,104603.2
1740628800000,138.54,139.39,137.94,138.05,104273.1
1740629700000,138.05,138.4,137.27,137.75,66983.5
1740630600000,137.75,137.89,137.0,137.41,39677.3
1740631500000,137.41,138.37,137.26,137.8,59260.6
1740632400000,137.8,139.09,137.69,138.97,92506.4
1740633300000,138.97,139.37,137.98,138.07,78218.6
1740634200000,138.07,139.19,138.04,138.98,49340.9
1740635100000,138.98,139.87,138.97,139.66,106793.5
1740636000000,139.66,140.49,139.59,139.84,107421.7
1740636900000,139.84,140.65,139.69,140.38,88250.1
1740637800000,140.38,141.66,140.21,141.05,134137.3
1740638700000,141.05,142.9,140.71,142.04,215818.6
1740639600000,142.04,142.34,141.11,141.12,110263.0
1740640500000,141.12,142.2,141.12,141.76,83226.0
